id,datetime,cloud_cover,bbox,visual_href,thumbnail_href,rendered_preview,date,month,year,day_of_year,revisit_gap_hours,image_validity
S2A_MSIL2A_20160415T171302_R112_T14SQE_20210211T040822,2016-04-15 17:13:02.030000+00:00,28.062982,"[-96.80526871562567, 35.10721816203458, -95.55958126359698, 36.124284255378335]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2016/04/15/S2A_MSIL2A_20160415T171302_N0212_R112_T14SQE_20210211T040822.SAFE/GRANULE/L2A_T14SQE_A004256_20160415T172253/IMG_DATA/R10m/T14SQE_20160415T171302_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160415T171302_R112_T14SQE_20210211T040822&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-04-15,4,2016,106,312.1666666666667,1
S2A_MSIL2A_20160415T171302_R112_T14SPE_20210211T040828,2016-04-15 17:13:02.030000+00:00,75.516397,"[-97.90214616115195, 35.13300633202725, -96.66878536100633, 36.13974073092875]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2016/04/15/S2A_MSIL2A_20160415T171302_N0212_R112_T14SPE_20210211T040828.SAFE/GRANULE/L2A_T14SPE_A004256_20160415T172253/IMG_DATA/R10m/T14SPE_20160415T171302_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160415T171302_R112_T14SPE_20210211T040828&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-04-15,4,2016,106,0.0,0
S2A_MSIL2A_20160505T171302_R112_T14SPE_20210211T085138,2016-05-05 17:13:02.027000+00:00,0.284286,"[-97.90214616115195, 35.13300633202725, -96.66878536100633, 36.13974073092875]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2016/05/05/S2A_MSIL2A_20160505T171302_N0212_R112_T14SPE_20210211T085138.SAFE/GRANULE/L2A_T14SPE_A004542_20160505T172301/IMG_DATA/R10m/T14SPE_20160505T171302_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160505T171302_R112_T14SPE_20210211T085138&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-05-05,5,2016,126,479.99999916666667,1
S2A_MSIL2A_20160505T171302_R112_T14SQE_20210528T212432,2016-05-05 17:13:02.027000+00:00,0.701888,"[-96.80526871562567, 35.10721816203458, -95.55958126359698, 36.124284255378335]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2016/05/05/S2A_MSIL2A_20160505T171302_N0300_R112_T14SQE_20210528T212432.SAFE/GRANULE/L2A_T14SQE_A004542_20160505T172301/IMG_DATA/R10m/T14SQE_20160505T171302_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160505T171302_R112_T14SQE_20210528T212432&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-05-05,5,2016,126,0.0,1
S2A_MSIL2A_20160512T170312_R069_T14SQE_20210211T104451,2016-05-12 17:03:12.027000+00:00,0.196422,"[-96.80526871562567, 35.10721816203458, -95.55958126359698, 36.124284255378335]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2016/05/12/S2A_MSIL2A_20160512T170312_N0212_R069_T14SQE_20210211T104451.SAFE/GRANULE/L2A_T14SQE_A004642_20160512T171144/IMG_DATA/R10m/T14SQE_20160512T170312_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160512T170312_R069_T14SQE_20210211T104451&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-05-12,5,2016,133,167.8361111111111,1
S2A_MSIL2A_20160525T171302_R112_T14SPE_20210211T141545,2016-05-25 17:13:02.027000+00:00,26.683793,"[-97.90214616115195, 35.13300633202725, -96.66878536100633, 36.13974073092875]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2016/05/25/S2A_MSIL2A_20160525T171302_N0212_R112_T14SPE_20210211T141545.SAFE/GRANULE/L2A_T14SPE_A004828_20160525T171657/IMG_DATA/R10m/T14SPE_20160525T171302_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160525T171302_R112_T14SPE_20210211T141545&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-05-25,5,2016,146,312.1638888888889,1
S2A_MSIL2A_20160525T171302_R112_T14SQE_20210211T141549,2016-05-25 17:13:02.027000+00:00,10.026188,"[-96.80526871562567, 35.10721816203458, -95.55958126359698, 36.124284255378335]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2016/05/25/S2A_MSIL2A_20160525T171302_N0212_R112_T14SQE_20210211T141549.SAFE/GRANULE/L2A_T14SQE_A004828_20160525T171657/IMG_DATA/R10m/T14SQE_20160525T171302_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160525T171302_R112_T14SQE_20210211T141549&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-05-25,5,2016,146,0.0,1
S2A_MSIL2A_20160601T170312_R069_T14SQE_20210211T154903,2016-06-01 17:03:12.027000+00:00,87.816976,"[-96.80526871562567, 35.10721816203458, -95.55958126359698, 36.124284255378335]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2016/06/01/S2A_MSIL2A_20160601T170312_N0212_R069_T14SQE_20210211T154903.SAFE/GRANULE/L2A_T14SQE_A004928_20160601T171125/IMG_DATA/R10m/T14SQE_20160601T170312_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160601T170312_R069_T14SQE_20210211T154903&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-06-01,6,2016,153,167.8361111111111,0
S2A_MSIL2A_20160614T171302_R112_T14SPE_20210211T193636,2016-06-14 17:13:02.027000+00:00,6.853414,"[-97.90214616115195, 35.13300633202725, -96.66878536100633, 36.13974073092875]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2016/06/14/S2A_MSIL2A_20160614T171302_N0212_R112_T14SPE_20210211T193636.SAFE/GRANULE/L2A_T14SPE_A005114_20160614T171831/IMG_DATA/R10m/T14SPE_20160614T171302_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160614T171302_R112_T14SPE_20210211T193636&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-06-14,6,2016,166,312.1638888888889,1
S2A_MSIL2A_20160614T171302_R112_T14SQE_20210211T193639,2016-06-14 17:13:02.027000+00:00,78.221202,"[-96.80526871562567, 35.10721816203458, -95.55958126359698, 36.124284255378335]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2016/06/14/S2A_MSIL2A_20160614T171302_N0212_R112_T14SQE_20210211T193639.SAFE/GRANULE/L2A_T14SQE_A005114_20160614T171831/IMG_DATA/R10m/T14SQE_20160614T171302_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160614T171302_R112_T14SQE_20210211T193639&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-06-14,6,2016,166,0.0,0
S2A_MSIL2A_20160621T170312_R069_T14SQE_20210211T214840,2016-06-21 17:03:12.027000+00:00,21.330088,"[-96.80526871562567, 35.10721816203458, -95.55958126359698, 36.124284255378335]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2016/06/21/S2A_MSIL2A_20160621T170312_N0212_R069_T14SQE_20210211T214840.SAFE/GRANULE/L2A_T14SQE_A005214_20160621T170807/IMG_DATA/R10m/T14SQE_20160621T170312_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160621T170312_R069_T14SQE_20210211T214840&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-06-21,6,2016,173,167.8361111111111,1
S2A_MSIL2A_20160711T170312_R069_T14SQE_20210212T033927,2016-07-11 17:03:12.026000+00:00,13.001305,"[-96.80526871562567, 35.10721816203458, -95.55958126359698, 36.124284255378335]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2016/07/11/S2A_MSIL2A_20160711T170312_N0212_R069_T14SQE_20210212T033927.SAFE/GRANULE/L2A_T14SQE_A005500_20160711T171110/IMG_DATA/R10m/T14SQE_20160711T170312_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160711T170312_R069_T14SQE_20210212T033927&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-07-11,7,2016,193,479.99999972222224,1
S2A_MSIL2A_20160724T171302_R112_T14SPE_20210212T073957,2016-07-24 17:13:02.026000+00:00,0.300507,"[-97.90214616115195, 35.13300633202725, -96.66878536100633, 36.13974073092875]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2016/07/24/S2A_MSIL2A_20160724T171302_N0212_R112_T14SPE_20210212T073957.SAFE/GRANULE/L2A_T14SPE_A005686_20160724T172336/IMG_DATA/R10m/T14SPE_20160724T171302_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160724T171302_R112_T14SPE_20210212T073957&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-07-24,7,2016,206,312.1638888888889,1
S2A_MSIL2A_20160724T171302_R112_T14SQE_20210212T073956,2016-07-24 17:13:02.026000+00:00,0.690656,"[-96.80526871562567, 35.11171462604677, -95.55958126359698, 36.124284255378335]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2016/07/24/S2A_MSIL2A_20160724T171302_N0212_R112_T14SQE_20210212T073956.SAFE/GRANULE/L2A_T14SQE_A005686_20160724T172336/IMG_DATA/R10m/T14SQE_20160724T171302_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160724T171302_R112_T14SQE_20210212T073956&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-07-24,7,2016,206,0.0,1
S2A_MSIL2A_20160813T171302_R112_T14SQE_20210212T140314,2016-08-13 17:13:02.026000+00:00,22.466001,"[-96.80526871562567, 35.11178289170803, -95.55958126359698, 36.124284255378335]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2016/08/13/S2A_MSIL2A_20160813T171302_N0212_R112_T14SQE_20210212T140314.SAFE/GRANULE/L2A_T14SQE_A005972_20160813T172332/IMG_DATA/R10m/T14SQE_20160813T171302_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160813T171302_R112_T14SQE_20210212T140314&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-08-13,8,2016,226,480.0,1
S2A_MSIL2A_20160813T171302_R112_T14SPE_20210212T140250,2016-08-13 17:13:02.026000+00:00,12.039867,"[-97.90214616115195, 35.13300633202725, -96.66878536100633, 36.13974073092875]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2016/08/13/S2A_MSIL2A_20160813T171302_N0212_R112_T14SPE_20210212T140250.SAFE/GRANULE/L2A_T14SPE_A005972_20160813T172332/IMG_DATA/R10m/T14SPE_20160813T171302_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160813T171302_R112_T14SPE_20210212T140250&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-08-13,8,2016,226,0.0,1
S2A_MSIL2A_20160902T171302_R112_T14SQE_20210212T204830,2016-09-02 17:13:02.026000+00:00,7.832451,"[-96.80526871562567, 35.1117076928405, -95.55958126359698, 36.124284255378335]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2016/09/02/S2A_MSIL2A_20160902T171302_N0212_R112_T14SQE_20210212T204830.SAFE/GRANULE/L2A_T14SQE_A006258_20160902T172223/IMG_DATA/R10m/T14SQE_20160902T171302_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160902T171302_R112_T14SQE_20210212T204830&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-09-02,9,2016,246,480.0,1
S2A_MSIL2A_20160902T171302_R112_T14SPE_20210212T204828,2016-09-02 17:13:02.026000+00:00,43.089538,"[-97.90214616115195, 35.13300633202725, -96.66878536100633, 36.13974073092875]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2016/09/02/S2A_MSIL2A_20160902T171302_N0212_R112_T14SPE_20210212T204828.SAFE/GRANULE/L2A_T14SPE_A006258_20160902T172223/IMG_DATA/R10m/T14SPE_20160902T171302_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160902T171302_R112_T14SPE_20210212T204828&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-09-02,9,2016,246,0.0,0
S2A_MSIL2A_20160922T171252_R112_T14SPE_20210213T033655,2016-09-22 17:12:52.026000+00:00,2.296107,"[-97.90214616115195, 35.13300633202725, -96.66878536100633, 36.13974073092875]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2016/09/22/S2A_MSIL2A_20160922T171252_N0212_R112_T14SPE_20210213T033655.SAFE/GRANULE/L2A_T14SPE_A006544_20160922T172127/IMG_DATA/R10m/T14SPE_20160922T171252_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160922T171252_R112_T14SPE_20210213T033655&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-09-22,9,2016,266,479.9972222222222,1
S2A_MSIL2A_20160922T171252_R112_T14SQE_20210213T033654,2016-09-22 17:12:52.026000+00:00,19.268268,"[-96.80526871562567, 35.11138240963629, -95.55958126359698, 36.124284255378335]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2016/09/22/S2A_MSIL2A_20160922T171252_N0212_R112_T14SQE_20210213T033654.SAFE/GRANULE/L2A_T14SQE_A006544_20160922T172127/IMG_DATA/R10m/T14SQE_20160922T171252_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20160922T171252_R112_T14SQE_20210213T033654&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-09-22,9,2016,266,0.0,1
S2A_MSIL2A_20161012T171302_R112_T14SPE_20210213T100009,2016-10-12 17:13:02.026000+00:00,61.360197,"[-97.90214616115195, 35.13300633202725, -96.66878536100633, 36.13974073092875]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2016/10/12/S2A_MSIL2A_20161012T171302_N0212_R112_T14SPE_20210213T100009.SAFE/GRANULE/L2A_T14SPE_A006830_20161012T172230/IMG_DATA/R10m/T14SPE_20161012T171302_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20161012T171302_R112_T14SPE_20210213T100009&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2016-10-12,10,2016,286,480.0027777777778,0
